qid,docno,label,iteration
62,2017.ipm_journal-ir0volumeA53A4.5,0,0
62,2018.cikm_conference-2018.249,0,0
62,2012.tweb_journal-ir0volumeA6A1.1,1,0
62,2007.trec_conference-2007.72,0,0
62,2020.ecir_conference-20202.60,0,0
62,2016.wwwconf_conference-2016c.47,1,0
62,2008.cikm_conference-2008.36,1,0
62,2019.wwwjournals_journal-ir0volumeA22A6.30,1,0
62,2007.wwwconf_conference-2007.154,1,0
62,2013.airs_conference-2013.21,1,0
62,2012.sigirconf_conference-2012.42,1,0
62,2011.ipm_journal-ir0volumeA47A2.8,1,0
62,2011.wwwconf_conference-2011c.21,1,0
62,2021.ecir_conference-20212.25,0,0
62,2006.trec_conference-2006.86,1,0
62,2018.ipm_journal-ir0volumeA54A2.11,1,0
62,2021.ecir_conference-20212.68,0,0
62,2005.trec_conference-2005.73,1,0
62,2020.ecir_conference-20201.29,0,0
62,2008.cikm_workshop-2008lsdsir.4,1,0
62,2013.ipm_journal-ir0volumeA49A1.5,1,0
62,2020.ecir_conference-20202.58,0,0
62,2006.trec_conference-2006.91,0,0
62,2007.sigirconf_conference-2007.56,1,0
62,2017.tweb_journal-ir0volumeA11A1.3,1,0
62,2010.trec_conference-2010.19,1,0
62,2016.wwwconf_conference-2016.35,1,0
62,2011.cikm_conference-2011.282,0,0
62,2008.cikm_conference-2008.35,1,0
62,2021.ecir_conference-20212.14,0,0
62,2015.wwwconf_conference-2015.88,0,0
62,2011.wsdm_conference-2011.86,1,0
62,2015.wwwconf_conference-2015.17,1,0
63,2004.airs_conference-2004.4,1,0
63,2020.ecir_conference-20202.84,1,0
63,1978.sigirconf_conference-78.8,1,0
63,2008.sigirconf_conference-2008.42,1,0
63,2009.spire_conference-2009.17,1,0
63,2018.airs_conference-2018.4,1,0
63,2012.ipm_journal-ir0volumeA48A5.11,1,0
63,2017.ipm_journal-ir0volumeA53A2.5,1,0
63,2018.wwwconf_conference-2018c.14,1,0
63,1996.tois_journal-ir0volumeA14A2.1,0,0
63,2019.ecir_conference-20192.53,1,0
63,2016.tois_journal-ir0volumeA34A4.1,1,0
63,1999.tois_journal-ir0volumeA17A2.2,1,0
63,2015.spire_conference-2015.9,1,0
63,2005.ipm_journal-ir0volumeA41A4.12,0,0
63,2008.cikm_workshop-2008lsdsir.10,1,0
63,2019.ecir_workshop-2019amir.2,1,0
63,2009.sigirconf_workshop-2009lsdsir.6,1,0
63,2000.cikm_conference-2000.40,1,0
63,2010.sigirconf_conference-2010.138,0,0
63,2004.wwwconf_conference-2004.67,1,0
63,2019.ecir_workshop-2019amir.6,1,0
63,2002.sigirconf_conference-2002.21,1,0
63,2011.sigirconf_conference-2011.216,0,0
63,2019.wwwjournals_journal-ir0volumeA22A3.19,1,0
63,2017.ictir_conference-2017.57,1,0
63,2009.spire_conference-2009.9,1,0
63,2012.sigirconf_conference-2012.84,1,0
63,2005.cikm_conference-2005.154,1,0
63,2003.sigirconf_conference-2003.8,1,0
63,2019.ecir_workshop-2019amir.1,1,0
63,2002.cikm_conference-2002.43,1,0
63,1996.sigirconf_conference-96.35,1,0
63,2006.ecir_conference-2006.14,1,0
63,2014.sigirconf_conference-2014.219,0,0
63,2013.ictir_conference-2013.3,0,0
63,2019.ecir_workshop-2019amir.3,1,0
63,2016.sigirconf_conference-2016.201,1,0
63,2021.ecir_conference-20212.83,1,0
63,2007.cikm_conference-2007.76,1,0
64,2006.tois_journal-ir0volumeA24A1.1,0,0
64,2008.cikm_workshop-2008wicow.8,0,0
64,2014.sigirconf_conference-2014.143,0,0
64,2001.sigirconf_workshop-2001w1.0,0,0
64,2012.tois_journal-ir0volumeA30A1.1,0,0
64,2019.wsdm_conference-2019.9,0,0
64,2013.tois_journal-ir0volumeA31A4.1,0,0
64,2002.tois_journal-ir0volumeA20A3.1,0,0
64,2011.wwwconf_conference-2011.15,1,0
64,1987.ipm_journal-ir0volumeA23A5.7,1,0
64,2013.cikm_conference-2013.11,0,0
64,2016.sigirconf_conference-2016.43,0,0
64,2015.fire_conference-2015.10,0,0
64,2008.tois_journal-ir0volumeA27A1.3,0,0
64,2012.cikm_conference-2012.94,0,0
64,2007.cikm_conference-2007.4,0,0
64,2005.ecir_conference-2005.8,0,0
64,2011.ipm_journal-ir0volumeA47A2.9,1,0
64,2004.cikm_conference-2004.7,0,0
64,2016.tois_journal-ir0volumeA35A2.0,0,0
64,2016.clef_conference-2016.7,0,0
64,2013.tois_journal-ir0volumeA31A3.3,0,0
64,2009.ipm_journal-ir0volumeA45A2.3,0,0
64,2006.wwwjournals_journal-ir0volumeA9A4.1,0,0
64,2001.tois_journal-ir0volumeA19A4.1,0,0
64,2012.wwwconf_conference-2012c.168,1,0
64,2012.wwwconf_conference-2012c.141,1,0
64,2004.tois_journal-ir0volumeA22A4.2,0,0
64,2010.tweb_journal-ir0volumeA4A4.2,0,0
64,2007.clef_workshop-2007.98,0,0
64,2001.tois_journal-ir0volumeA19A1.2,0,0
64,2016.ipm_journal-ir0volumeA52A4.9,1,0
64,2012.sigirconf_conference-2012.63,1,0
64,2019.sigirconf_workshop-2019ecom.11,1,0
64,2015.jasis_journal-ir0volumeA66A6.15,0,0
65,2012.sigirjournals_journal-ir0volumeA46A2.13,0,0
65,1999.trec_conference-1999.18,1,0
65,2009.ipm_journal-ir0volumeA45A2.5,1,0
65,2013.wwwconf_conference-2013c.27,0,0
65,2011.sigirconf_conference-2011.76,0,0
65,2004.clef_workshop-2004.45,0,0
65,2016.ictir_conference-2016.45,1,0
65,2003.clef_workshop-2003w.36,1,0
65,1998.sigirconf_conference-98.8,1,0
65,2018.chiir_conference-2018.23,0,0
65,2004.clef_workshop-2004.13,1,0
65,2000.clef_workshop-2000.0,1,0
65,2015.wwwconf_conference-2015c.201,1,0
65,2016.fire_conference-2016.3,0,0
65,2006.ipm_journal-ir0volumeA42A5.11,0,0
65,2006.wwwconf_conference-2006.201,0,0
65,2011.ipm_journal-ir0volumeA47A5.0,1,0
65,2019.ipm_journal-ir0volumeA56A4.12,0,0
65,2004.clef_workshop-2004.38,0,0
65,2004.clef_workshop-2004.47,0,0
65,2018.fire_conference-2018w.14,0,0
65,2013.fire_conference-2013.11,1,0
65,2004.ipm_journal-ir0volumeA40A6.3,1,0
65,2007.ntcir_workshop-2007.77,1,0
65,2004.clef_workshop-2004.66,1,0
65,2004.clef_workshop-2004.59,1,0
65,2004.clef_workshop-2004.36,1,0
65,2004.clef_workshop-2004.33,1,0
65,2006.ipm_journal-ir0volumeA42A4.7,0,0
65,2004.airs_conference-2004.26,0,0
65,2016.chiir_conference-2016.62,0,0
65,2012.wwwconf_conference-2012c.153,0,0
65,2011.clef_workshop-2011w.44,0,0
65,2013.fire_conference-2013.10,1,0
65,1999.sigirconf_conference-99.43,0,0
65,2004.clef_workshop-2004.22,1,0
65,2013.ecir_conference-2013.66,1,0
65,2015.wwwconf_conference-2015c.204,0,0
65,2016.sigirconf_conference-2016.27,0,0
65,2004.clef_workshop-2004.79,1,0
66,2001.tois_journal-ir0volumeA19A2.2,0,0
66,2013.clef_conference-2013w.159,1,0
66,2014.wwwjournals_journal-ir0volumeA17A5.12,0,0
66,2008.cikm_workshop-2008ssm.7,0,0
66,2002.tois_journal-ir0volumeA20A3.0,0,0
66,2004.ipm_journal-ir0volumeA40A1.2,1,0
66,2004.spire_conference-2004.21,1,0
66,2012.tois_journal-ir0volumeA30A1.1,0,0
66,2010.tois_journal-ir0volumeA28A2.1,0,0
66,2020.wwwconf_conference-2020.32,0,0
66,2015.clef_conference-2015.5,0,0
66,2013.wwwconf_conference-2013.109,1,0
66,2014.fire_conference-2014.24,1,0
66,2008.tois_journal-ir0volumeA27A1.3,0,0
66,2003.tois_journal-ir0volumeA21A4.2,0,0
66,2015.wwwjournals_journal-ir0volumeA18A2.4,0,0
66,2012.wwwconf_conference-2012.42,0,0
66,2002.ntcir_workshop-2002.70,0,0
66,1986.tois_journal-ir0volumeA4A4.1,0,0
66,2012.tweb_journal-ir0volumeA6A4.0,0,0
66,2009.ipm_journal-ir0volumeA45A2.3,0,0
66,2006.tois_journal-ir0volumeA24A3.3,1,0
66,1988.tois_journal-ir0volumeA6A3.0,0,0
66,2011.sigirconf_conference-2011.176,1,0
66,2008.trec_conference-2008.5,0,0
66,2008.ipm_journal-ir0volumeA44A6.3,0,0
66,2004.tois_journal-ir0volumeA22A4.2,0,0
66,2010.tweb_journal-ir0volumeA4A4.2,0,0
66,2006.trec_conference-2006.1,0,0
66,2005.ipm_journal-ir0volumeA41A3.2,0,0
66,2013.clef_conference-2013w.109,1,0
66,2002.tois_journal-ir0volumeA20A1.3,0,0
66,2008.trec_conference-2008.46,0,0
66,2013.clef_conference-2013w.167,1,0
66,2016.wwwconf_conference-2016.126,0,0
66,2006.ipm_journal-ir0volumeA42A3.10,0,0
66,2008.sigirconf_conference-2008.122,1,0
66,2007.wwwconf_conference-2007.33,0,0
66,2018.sigirjournals_journal-ir0volumeA52A2.25,0,0
67,2006.clef_workshop-2006w.16,1,0
67,2009.ir_journal-ir0volumeA12A3.3,1,0
67,2013.ecir_conference-2013.58,0,0
67,2009.spire_conference-2009.17,0,0
67,2016.spire_conference-2016.7,0,0
67,2014.fire_conference-2014.18,0,0
67,2006.tois_journal-ir0volumeA24A4.3,0,0
67,2015.cikm_conference-2015.82,0,0
67,2014.wwwjournals_journal-ir0volumeA17A5.15,0,0
67,2018.wwwconf_conference-2018.57,0,0
67,2017.ipm_journal-ir0volumeA53A1.16,0,0
67,2019.ecir_workshop-2019amir.1,0,0
67,2009.ipm_journal-ir0volumeA45A4.3,1,0
67,2016.spire_conference-2016.20,0,0
67,2014.airs_conference-2014.28,0,0
67,2007.clef_workshop-2007w.15,0,0
67,2011.cikm_conference-2011.194,0,0
67,2005.spire_conference-2005.9,0,0
67,2016.spire_conference-2016.12,0,0
67,2003.clef_workshop-2003w.3,0,0
67,2013.clef_conference-2013w.75,0,0
67,2013.wwwconf_conference-2013.131,0,0
67,2008.sigirconf_workshop-2008and.16,1,0
67,2010.clef_conference-2010.3,0,0
67,2019.wsdm_conference-2019.47,0,0
67,2004.cikm_conference-2004.91,1,0
67,2019.ecir_workshop-2019amir.3,0,0
67,2013.clef_conference-2013w.11,0,0
67,2017.spire_conference-2017.18,0,0
67,2014.airs_conference-2014.27,0,0
67,2019.ecir_workshop-2019amir.6,0,0
68,2019.tois_journal-ir0volumeA37A1.8,0,0
68,2017.wwwconf_conference-2017.8,0,0
68,2013.trec_conference-2013.23,0,0
68,2019.wwwconf_conference-2019.134,1,0
68,2010.cikm_conference-2010.106,0,0
68,2005.wwwconf_conference-2005si.44,0,0
68,2001.trec_conference-2001.49,0,0
68,2018.desires_conference-2018.13,0,0
68,2015.ecir_conference-2015.33,0,0
68,1999.trec_conference-1999.56,0,0
68,2000.sigirconf_conference-2000.24,0,0
68,2018.wwwconf_conference-2018c.280,0,0
68,2016.cikm_conference-2016.63,1,0
68,2015.clef_conference-2015.5,0,0
68,2014.clef_conference-2014w.73,0,0
68,2001.sigirconf_conference-2001.36,0,0
68,2010.wwwconf_conference-2010.11,0,0
68,2004.cikm_conference-2004.22,0,0
68,2005.ipm_journal-ir0volumeA41A4.1,0,0
68,2007.wwwconf_conference-2007.61,1,0
68,2008.cikm_conference-2008.153,0,0
68,2018.airs_conference-2018.15,0,0
68,2010.cikm_conference-2010.171,1,0
68,2008.cikm_conference-2008.105,0,0
68,2004.riao_conference-2004.57,0,0
68,2012.cikm_conference-2012.55,0,0
68,2010.ecir_conference-2010.60,0,0
68,2017.cikm_conference-2017.113,0,0
68,2017.ecir_conference-2017.33,0,0
68,2017.wwwconf_conference-2017c.165,0,0
68,2012.cikm_conference-2012.347,0,0
68,1998.trec_conference-1998.19,0,0
68,2001.cikm_conference-2001.37,0,0
68,2003.wwwconf_conference-2003.22,0,0
68,2015.wsdm_conference-2015.10,0,0
68,2013.trec_conference-2013.24,0,0
68,2009.cikm_conference-2009.276,1,0
68,2010.cikm_conference-2010.100,0,0
68,2000.sigirconf_conference-2000.23,0,0
68,2009.sigirconf_conference-2009.148,0,0
68,2020.sigirconf_workshop-2020birds.12,0,0
68,1998.trec_conference-1998.45,0,0
68,2011.sigirconf_conference-2011.67,0,0
18,1982.sigirjournals_journal-ir0volumeA17A1.2,0,0
18,2014.ntcir_workshop-2014evia.5,1,0
18,1992.sigirjournals_journal-ir0volumeA26A1.2,0,0
18,2020.sigirconf_conference-2020.354,1,0
18,1996.sigirconf_conference-96.43,0,0
18,2010.irfc_conference-2010.0,1,0
18,2014.wwwjournals_journal-ir0volumeA17A4.11,1,0
18,2013.ntcir_workshop-2013evia.9,1,0
18,2013.ijirr_journal-ir0volumeA3A3.0,0,0
18,2016.ecir_conference-2016.0,1,0
18,1986.sigirconf_conference-86.1,0,0
18,1991.sigirconf_conference-91.18,0,0
18,2014.wsdm_conference-2014.75,1,0
18,2021.ecir_conference-20211.0,1,0
18,1992.jasis_journal-ir0volumeA43A1.3,0,0
18,2010.ecir_conference-2010.1,1,0
18,1987.sigirconf_conference-87.25,0,0
18,2010.ntcir_workshop-2010evia.11,0,0
18,2021.ecir_conference-20212.0,1,0
18,2017.cikm_conference-2017.134,0,0
18,1988.riao_conference-1988.4,0,0
18,2011.jasis_journal-ir0volumeA62A6.0,0,0
18,2011.sigirconf_conference-2011.216,1,0
18,2006.ecir_conference-2006.0,1,0
18,2020.ictir_conference-2020.34,1,0
18,1999.ntcir_workshop-1999.2,0,0
18,2020.sigirconf_conference-2020.367,1,0
18,2009.ecir_conference-2009.92,1,0
18,2006.ecir_conference-2006.1,1,0
18,2018.cikm_conference-2018.246,0,0
18,2011.wsdm_conference-2011.59,0,0
18,2005.ecir_conference-2005.0,0,0
18,2011.sigirconf_conference-2011.207,1,0
18,2010.jasis_journal-ir0volumeA61A9.0,0,0
18,2014.ecir_conference-2014.0,1,0
18,2003.ecir_conference-2003.0,1,0
18,2020.ecir_conference-20201.0,1,0
18,2009.ictir_conference-2009.0,1,0
18,2014.tist_journal-ir0volumeA5A4.8,1,0
18,2009.ecir_conference-2009.0,1,0
18,2007.sigirconf_conference-2007.35,1,0
18,2018.ecir_conference-2018.0,1,0
18,2010.jasis_journal-ir0volumeA61A4.0,0,0
18,2004.ecir_conference-2004.14,1,0
18,2000.jasis_journal-ir0volumeA51A2.0,0,0
18,1985.jasis_journal-ir0volumeA36A3.9,0,0
18,2010.wwwconf_conference-2010.11,1,0
18,2011.ntcir_workshop-2011evia.3,0,0
18,1988.ipm_journal-ir0volumeA24A3.1,0,0
18,2010.airs_conference-2010.12,0,0
